contributors,coordinates,created_at,display_text_range,extended_entities,extended_tweet,extended_tweet-full_text,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status-extended_tweet-full_text,quoted_status-text,quoted_status-user-screen_name,quoted_status_id,quoted_status_id_str,reply_count,retweet_count,retweeted,source,text,timestamp_ms,truncated,user-screen_name
,,Wed Jan 31 02:40:40 +0000 2018,"[14, 140]",,"{'full_text': '@KamalaHarris Hey Kamala Twitter Manager... STFU and pay attention. #POTUS is giving a lesson on how to give #SOTU address. Something you will NEVER be', 'display_text_range': [14, 151], 'entities': {'hashtags': [{'text': 'POTUS', 'indices': [68, 74]}, {'text': 'SOTU', 'indices': [109, 114]}], 'urls': [], 'user_mentions': [{'screen_name': 'KamalaHarris', 'name': 'Kamala Harris', 'id': 30354991, 'id_str': '30354991', 'indices': [0, 13]}], 'symbols': []}}",@KamalaHarris Hey Kamala Twitter Manager... STFU and pay attention. #POTUS is giving a lesson on how to give #SOTU address. Something you will NEVER be,0,False,low,,958530442197520384,958530442197520384,KamalaHarris,9.585267951874744e+17,958526795187474432,30354991,30354991,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KamalaHarris Hey Kamala Twitter Manager... STFU and pay attention. #POTUS is giving a lesson on how to give #SOTU… https://t.co/6MJBZpWq6U,1517366440711,True,Willjr85
,,Tue Jan 30 20:08:28 +0000 2018,"[0, 140]",,"{'full_text': '@CNN seems to not get the same info as other news agencies b/c they certainly do miss reporting a lot of news worthy stuff. #SOTU #TuesdayThoughts #MAGA https://t.co/VHb3ZrgRYk', 'display_text_range': [0, 152], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [124, 129]}, {'text': 'TuesdayThoughts', 'indices': [130, 146]}, {'text': 'MAGA', 'indices': [147, 152]}], 'urls': [{'url': 'https://t.co/VHb3ZrgRYk', 'expanded_url': 'https://twitter.com/AriFleischer/status/958322883520094209', 'display_url': 'twitter.com/AriFleischer/s…', 'indices': [153, 176]}], 'user_mentions': [{'screen_name': 'CNN', 'name': 'CNN', 'id': 759251, 'id_str': '759251', 'indices': [0, 4]}], 'symbols': []}}",@CNN seems to not get the same info as other news agencies b/c they certainly do miss reporting a lot of news worthy stuff. #SOTU #TuesdayThoughts #MAGA https://t.co/VHb3ZrgRYk,0,False,low,,958431742976774146,958431742976774146,CNN,,,759251,759251,True,en,,False,0,"To the press corps: It’s not too late to cover this. You only now learned that 21 current members of Congress were in the Congressional Black Caucus when they met with anti-Semite Louis Farrakhan. Should this be swept under the rug? If it were David Duke, you’d know what to do. https://t.co/mIAJH4KLah",To the press corps: It’s not too late to cover this. You only now learned that 21 current members of Congress were… https://t.co/X5veRtsGch,AriFleischer,9.583228835200942e+17,958322883520094209,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@CNN seems to not get the same info as other news agencies b/c they certainly do miss reporting a lot of news worth… https://t.co/fRJHxk8kVZ,1517342908983,True,thewoman62
,,Tue Jan 30 23:15:34 +0000 2018,"[10, 140]",,"{'full_text': '@mystcole Why “War” on North Korea is the wrong word, and #Nukes not needed. North Korea can be demilitarized without US or South Korean causalities.\nhttps://t.co/fwfSwkr3yR \n#NorthKorea #War #StateOfTheUnion #SOTU #MAGA @realDonaldTrump\nGen. Paul J. Selva', 'display_text_range': [10, 256], 'entities': {'hashtags': [{'text': 'Nukes', 'indices': [58, 64]}, {'text': 'NorthKorea', 'indices': [175, 186]}, {'text': 'War', 'indices': [187, 191]}, {'text': 'StateOfTheUnion', 'indices': [192, 208]}, {'text': 'SOTU', 'indices': [209, 214]}, {'text': 'MAGA', 'indices': [215, 220]}], 'urls': [{'url': 'https://t.co/fwfSwkr3yR', 'expanded_url': 'https://mynorthkorea.blogspot.com/2013/03/north-korean-artillery-sites.html?showComment=1517008637662#c1773854962711526818', 'display_url': 'mynorthkorea.blogspot.com/2013/03/north-…', 'indices': [150, 173]}], 'user_mentions': [{'screen_name': 'mystcole', 'name': 'Tonya #TheResistance 🌊', 'id': 54139139, 'id_str': '54139139', 'indices': [0, 9]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [221, 237]}], 'symbols': []}}","@mystcole Why “War” on North Korea is the wrong word, and #Nukes not needed. North Korea can be demilitarized without US or South Korean causalities.
https://t.co/fwfSwkr3yR 
#NorthKorea #War #StateOfTheUnion #SOTU #MAGA @realDonaldTrump
Gen. Paul J. Selva",0,False,low,,958478827834949632,958478827834949632,mystcole,9.58475879641854e+17,958475879641853952,54139139,54139139,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mystcole Why “War” on North Korea is the wrong word, and #Nukes not needed. North Korea can be demilitarized witho… https://t.co/57PJmc1f70",1517354134888,True,wjkno1
,,Wed Jan 31 01:31:57 +0000 2018,"[117, 140]",,"{'full_text': ""@TuckerCarlson @realDonaldTrump @brithume @newtgingrich @donnabrazile @PeteHegseth @marthamaccallum @BretBaier @FoxNews Hey #Tucker, How can #IllegalAliens get ID to get into the #Capital where the  #President of the #UnitedStates will be when the #Democrats say that  #Blacks can't even get an ID to #VOTE? They should IMMEDIATELY be  ARRESTED while the @POTUS is speaking! #MAGA #SOTU"", 'display_text_range': [120, 386], 'entities': {'hashtags': [{'text': 'Tucker', 'indices': [124, 131]}, {'text': 'IllegalAliens', 'indices': [141, 155]}, {'text': 'Capital', 'indices': [179, 187]}, {'text': 'President', 'indices': [199, 209]}, {'text': 'UnitedStates', 'indices': [217, 230]}, {'text': 'Democrats', 'indices': [248, 258]}, {'text': 'Blacks', 'indices': [269, 276]}, {'text': 'VOTE', 'indices': [301, 306]}, {'text': 'MAGA', 'indices': [375, 380]}, {'text': 'SOTU', 'indices': [381, 386]}], 'urls': [], 'user_mentions': [{'screen_name': 'TuckerCarlson', 'name': 'Tucker Carlson', 'id': 22703645, 'id_str': '22703645', 'indices': [0, 14]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [15, 31]}, {'screen_name': 'brithume', 'name': 'Brit Hume', 'id': 112047805, 'id_str': '112047805', 'indices': [32, 41]}, {'screen_name': 'newtgingrich', 'name': 'Newt Gingrich', 'id': 20713061, 'id_str': '20713061', 'indices': [42, 55]}, {'screen_name': 'donnabrazile', 'name': 'Donna Brazile', 'id': 60919240, 'id_str': '60919240', 'indices': [56, 69]}, {'screen_name': 'PeteHegseth', 'name': 'Pete Hegseth', 'id': 405004997, 'id_str': '405004997', 'indices': [70, 82]}, {'screen_name': 'marthamaccallum', 'name': 'Martha MacCallum', 'id': 46681100, 'id_str': '46681100', 'indices': [83, 99]}, {'screen_name': 'BretBaier', 'name': 'Bret Baier', 'id': 18646108, 'id_str': '18646108', 'indices': [100, 110]}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [111, 119]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [355, 361]}], 'symbols': []}}","@TuckerCarlson @realDonaldTrump @brithume @newtgingrich @donnabrazile @PeteHegseth @marthamaccallum @BretBaier @FoxNews Hey #Tucker, How can #IllegalAliens get ID to get into the #Capital where the  #President of the #UnitedStates will be when the #Democrats say that  #Blacks can't even get an ID to #VOTE? They should IMMEDIATELY be  ARRESTED while the @POTUS is speaking! #MAGA #SOTU",0,False,low,,958513146477473792,958513146477473792,TuckerCarlson,9.585046244948705e+17,958504624494870528,22703645,22703645,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@TuckerCarlson @realDonaldTrump @brithume @newtgingrich @donnabrazile @PeteHegseth @marthamaccallum @BretBaier… https://t.co/DKlpH2IvQG,1517362317090,True,SnakeMannn
,,Wed Jan 31 01:49:56 +0000 2018,"[0, 113]","{'media': [{'id': 958517662140829696, 'id_str': '958517662140829696', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DU1WvDrXkAAju81.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DU1WvDrXkAAju81.jpg', 'url': 'https://t.co/9kXIK3L5uG', 'display_url': 'pic.twitter.com/9kXIK3L5uG', 'expanded_url': 'https://twitter.com/PershingSoldier/status/958517673494708224/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 360, 'resize': 'fit'}, 'small': {'w': 480, 'h': 360, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [4, 3], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/DU1WvDrXkAAju81.mp4'}]}}]}",,,0,False,low,,958517673494708224,958517673494708224,RepWilson,,,234014087,234014087,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RepWilson how many cocktails have you had?  Guessing @ 4 so far. #gobigorgohome #SOTU #sillyhat @The53rdRegiment https://t.co/9kXIK3L5uG,1517363396415,False,PershingSoldier
,,Wed Jan 31 00:38:03 +0000 2018,"[25, 140]",,"{'full_text': '@NYDailyNews @WhiteHouse If Trump says ""I resign"" during #Sotu somebody text me.\nOtherwise, I do not give even the smallest rabbit-sized craps about what this liar, bigot, illegitimate ""potus*"" has to say.\nBut ""I resign"" and I\'ll find the remote.\nAnd then the fight against Pence begins.\n#StateOfTheDream', 'display_text_range': [25, 304], 'entities': {'hashtags': [{'text': 'Sotu', 'indices': [57, 62]}, {'text': 'StateOfTheDream', 'indices': [288, 304]}], 'urls': [], 'user_mentions': [{'screen_name': 'NYDailyNews', 'name': 'New York Daily News', 'id': 9763482, 'id_str': '9763482', 'indices': [0, 12]}, {'screen_name': 'WhiteHouse', 'name': 'The White House', 'id': 822215673812119553, 'id_str': '822215673812119553', 'indices': [13, 24]}], 'symbols': []}}","@NYDailyNews @WhiteHouse If Trump says ""I resign"" during #Sotu somebody text me.
Otherwise, I do not give even the smallest rabbit-sized craps about what this liar, bigot, illegitimate ""potus*"" has to say.
But ""I resign"" and I'll find the remote.
And then the fight against Pence begins.
#StateOfTheDream",0,False,low,,958499584753459200,958499584753459200,NYDailyNews,9.584951493609308e+17,958495149360930817,9763482,9763482,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NYDailyNews @WhiteHouse If Trump says ""I resign"" during #Sotu somebody text me.
Otherwise, I do not give even the… https://t.co/umBZ5BMbRr",1517359083723,True,rockinrobinwv
,,Tue Jan 30 22:11:09 +0000 2018,,,"{'full_text': 'Charge 3: @realdonaldtrump privately spoke with Daniel Coats (national intelligence) and Mike Pompeo (CIA) to get them to push Comey to back off the Flynn investigation #unftittoserve #SOTU https://t.co/O5hyWS577e #resist https://t.co/L4oaKYAZdu', 'display_text_range': [0, 245], 'entities': {'hashtags': [{'text': 'unftittoserve', 'indices': [169, 183]}, {'text': 'SOTU', 'indices': [184, 189]}, {'text': 'resist', 'indices': [214, 221]}], 'urls': [{'url': 'https://t.co/O5hyWS577e', 'expanded_url': 'http://unfittoserve.com', 'display_url': 'unfittoserve.com', 'indices': [190, 213]}, {'url': 'https://t.co/L4oaKYAZdu', 'expanded_url': 'http://nyti.ms/2DLbhRu', 'display_url': 'nyti.ms/2DLbhRu', 'indices': [222, 245]}], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [10, 26]}], 'symbols': []}}",Charge 3: @realdonaldtrump privately spoke with Daniel Coats (national intelligence) and Mike Pompeo (CIA) to get them to push Comey to back off the Flynn investigation #unftittoserve #SOTU https://t.co/O5hyWS577e #resist https://t.co/L4oaKYAZdu,0,False,low,,958462615424061446,958462615424061446,unfitforus,9.584625597404815e+17,958462559740481536,957993177880891393,957993177880891393,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Charge 3: @realdonaldtrump privately spoke with Daniel Coats (national intelligence) and Mike Pompeo (CIA) to get t… https://t.co/i98rekxlbD,1517350269548,True,unfitforus
,,Wed Jan 31 02:35:37 +0000 2018,,,,,0,False,low,,958529171722002433,958529171722002433,directvnow,,,752919901203894272,752919901203894272,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@directvnow My cable just went out during the #SOTU! Seriously?,1517366137806,False,kimkrg
,,Wed Jan 31 03:12:38 +0000 2018,,,"{'full_text': '@realDonaldTrump can spew his hateful rhetoric about immigrants (as if they are all murderers),  but no special guests in the Capitol who were shot by white mass murderers in Vegas, or in a church in Texas, or in multiple schools around the nation this month alone.  #SOTU', 'display_text_range': [0, 272], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [267, 272]}], 'urls': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'symbols': []}}","@realDonaldTrump can spew his hateful rhetoric about immigrants (as if they are all murderers),  but no special guests in the Capitol who were shot by white mass murderers in Vegas, or in a church in Texas, or in multiple schools around the nation this month alone.  #SOTU",0,False,low,,958538486465875973,958538486465875973,realDonaldTrump,,,25073877,25073877,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@realDonaldTrump can spew his hateful rhetoric about immigrants (as if they are all murderers),  but no special gue… https://t.co/j8bCd9KT3x",1517368358614,True,EMQsack
,,Tue Jan 30 20:49:14 +0000 2018,"[8, 140]",,"{'full_text': '@FLOTUS THANK YOU Madame First Lady. You and your husband are saving our country!! We appreciate your service and sacrifice!! #SOTU https://t.co/5nGusfoAnZ', 'display_text_range': [8, 131], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [126, 131]}], 'urls': [], 'user_mentions': [{'screen_name': 'FLOTUS', 'name': 'Melania Trump', 'id': 818876014390603776, 'id_str': '818876014390603776', 'indices': [0, 7]}], 'symbols': [], 'media': [{'id': 958441994325516288, 'id_str': '958441994325516288', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/DU0R6nGW4AAO-pF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU0R6nGW4AAO-pF.jpg', 'url': 'https://t.co/5nGusfoAnZ', 'display_url': 'pic.twitter.com/5nGusfoAnZ', 'expanded_url': 'https://twitter.com/CaptainBString/status/958441998373015552/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 450, 'h': 448, 'resize': 'fit'}, 'large': {'w': 450, 'h': 448, 'resize': 'fit'}, 'medium': {'w': 450, 'h': 448, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 958441994325516288, 'id_str': '958441994325516288', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/DU0R6nGW4AAO-pF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU0R6nGW4AAO-pF.jpg', 'url': 'https://t.co/5nGusfoAnZ', 'display_url': 'pic.twitter.com/5nGusfoAnZ', 'expanded_url': 'https://twitter.com/CaptainBString/status/958441998373015552/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 450, 'h': 448, 'resize': 'fit'}, 'large': {'w': 450, 'h': 448, 'resize': 'fit'}, 'medium': {'w': 450, 'h': 448, 'resize': 'fit'}}}]}}",@FLOTUS THANK YOU Madame First Lady. You and your husband are saving our country!! We appreciate your service and sacrifice!! #SOTU https://t.co/5nGusfoAnZ,0,False,low,,958441998373015552,958441998373015552,FLOTUS,9.584360138939351e+17,958436013893935107,818876014390603776,818876014390603776,False,en,,False,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FLOTUS THANK YOU Madame First Lady. You and your husband are saving our country!! We appreciate your service and s… https://t.co/4HO3M8Je8X,1517345354060,True,CaptainBString
,,Tue Jan 30 16:41:54 +0000 2018,"[0, 104]",,,,0,False,low,,958379755165929474,958379755165929474,jeffsessions,,,986781648,986781648,True,en,,False,0,,Ann Coulter: Jeff Sessions ‘Better Be Ready to Arrest’ Congressmen Bringing Illegal Aliens to Trump’s #SOTU https://t.co/f2InooA8Bj,_Makada_,9.583775925324063e+17,958377592532406272,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jeffsessions ""Better be ready to Arrest Congressmen bringing Illegal aliens to Trump's #StateOfTheUnion https://t.co/qxQiDoQlxZ",1517330514123,False,dlbender786
,,Wed Jan 31 03:44:36 +0000 2018,"[0, 19]",,,,0,False,low,,958546531631751168,958546531631751168,TerriDBurfield,,,34931127,34931127,True,und,,False,0,,When you realize America is becoming great again and you can't stop it. #SOTU https://t.co/HdMSej5HOC,RyanAFournier,9.585452908349563e+17,958545290834956288,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TerriDBurfield 😂 😂 https://t.co/LOdPvZJn4O,1517370276731,False,NancySantaClara
,,Wed Jan 31 00:26:41 +0000 2018,,,,,0,False,low,,958496721574690816,958496721574690816,TomiLahren,,,468646961,468646961,True,en,,False,0,"So let me get this straight, Democrats are bringing illegals as their #SOTU guests but insist they are fighting for us, the American people?! Sure. Seems like it.","So let me get this straight, Democrats are bringing illegals as their #SOTU guests but insist they are fighting for… https://t.co/oHKvSlMCIz",TomiLahren,9.58466610943021e+17,958466610943021056,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TomiLahren you're just pissed you don't have a date screech  https://t.co/gt0QxkUd1u,1517358401088,False,CorreaLizzymom
,,Wed Jan 31 03:08:42 +0000 2018,"[0, 33]",,,,0,False,low,,958537497088282624,958537497088282624,DevinNunes,,,54412900,54412900,True,en,,False,0,"Representative #DevinNunes, #Republican of the 22nd District -- just not of #California. #Nunes is a traitor to our nation who is actively trying to take down the #FBI and the #DOJ. The #StateOfTheUnion would be much better w/ this man behind bars. #SOTU #NunesMustGo https://t.co/ht5GVTqsfy","Representative #DevinNunes, #Republican of the 22nd District -- just not of #California. #Nunes is a traitor to our… https://t.co/zeoNa4uzTz",NWPinPDX,9.585092858807419e+17,958509285880741888,0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DevinNunes is a traitor. Simple. https://t.co/gW2aF1pHE0,1517368122728,False,WavesAreStars
,,Tue Jan 30 22:04:15 +0000 2018,,,"{'full_text': '2/ To start with, Get Out is now one of my favorite movies. In my downtime, I’ll watch it every time it’s on. And yes, it’s a sharp take on racism. But for me, it’s a capture of the more global, bone-chilling horror of the Trump WH. \n\n#SOTUBLACKOUT #SOTU', 'display_text_range': [0, 254], 'entities': {'hashtags': [{'text': 'SOTUBLACKOUT', 'indices': [235, 248]}, {'text': 'SOTU', 'indices': [249, 254]}], 'urls': [], 'user_mentions': [], 'symbols': []}}","2/ To start with, Get Out is now one of my favorite movies. In my downtime, I’ll watch it every time it’s on. And yes, it’s a sharp take on racism. But for me, it’s a capture of the more global, bone-chilling horror of the Trump WH. 

#SOTUBLACKOUT #SOTU",0,False,low,,958460878743105536,958460878743105536,CeeLeeMusic,9.584607718637568e+17,958460771863756800,3167058077,3167058077,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2/ To start with, Get Out is now one of my favorite movies. In my downtime, I’ll watch it every time it’s on. And y… https://t.co/CwraILdw7V",1517349855491,True,CeeLeeMusic
,,Tue Jan 30 22:21:46 +0000 2018,"[0, 140]",,"{'full_text': '@realDonaldTrump is bringing heroes to the #SOTU while dems bring criminals and a shitty mayor.  Do they realize how ridiculous they look? https://t.co/UtrCHrbOev', 'display_text_range': [0, 138], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [43, 48]}], 'urls': [{'url': 'https://t.co/UtrCHrbOev', 'expanded_url': 'https://twitter.com/Scavino45/status/958415153313320960', 'display_url': 'twitter.com/Scavino45/stat…', 'indices': [139, 162]}], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'symbols': []}}",@realDonaldTrump is bringing heroes to the #SOTU while dems bring criminals and a shitty mayor.  Do they realize how ridiculous they look? https://t.co/UtrCHrbOev,0,False,low,,958465285446619136,958465285446619136,realDonaldTrump,,,25073877,25073877,True,en,,False,0,,"🚨Happening Now:
@POTUS @realDonaldTrump welcoming tonight’s #SOTU special guests to the Oval Office. https://t.co/RURp9Goiz6",Scavino45,9.58415153313321e+17,958415153313320960,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realDonaldTrump is bringing heroes to the #SOTU while dems bring criminals and a shitty mayor.  Do they realize ho… https://t.co/0pSN2ApFYn,1517350906131,True,Eatmorecod
,,Wed Jan 31 00:34:39 +0000 2018,"[24, 47]",,,,0,False,low,,958498726577934336,958498726577934336,MikeTokes,9.584590211108864e+17,958459021110886401,264501955,264501955,True,und,,False,0,"#SOTU 
Is #DeepState is preparing for a #FalseFlag to launch us into war?  https://t.co/pS7dc4JJ8r 
In  Oct, #SuperBowl2018 host #USBankStadium abruptly fired its security  provider just one year into a 3-yr contract &amp; replaced it with CIA black ops contractor G4S
#QAnon https://t.co/1FndqwK5OS","#SOTU 
Is #DeepState is preparing for a #FalseFlag to launch us into war?  https://t.co/pS7dc4JJ8r 
In  Oct,… https://t.co/DSvADV8g6w",TrishaDishes,9.584791044619837e+17,958479104461983744,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MikeTokes @LauraLoomer https://t.co/mOkqe2R379,1517358879118,False,100011crusader
,,Tue Jan 30 18:28:31 +0000 2018,"[23, 99]",,,,0,False,low,,958406587097468929,958406587097468929,FoxNews,9.583527257120072e+17,958352725712007168,1367531,1367531,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FoxNews @RepSeanDuffy You get em Ricky! Will you please follow me back @DeplorableVet_ #MAGA #SOTU,1517336911354,False,MamaBear1282
,,Tue Jan 30 21:36:08 +0000 2018,"[26, 49]",,,,0,False,low,,958453802323136512,958453802323136512,randyprine,9.5845240324574e+17,958452403245740033,37990581,37990581,True,und,,False,0,"The ""president"" is selling space for donators to have their name displayed during the #SOTU address.
I'll be very disappointed if the later don't donate:

Ty Ne Hans
Russ Ian Plante
Imma Hoar Fermoney
Fay K. Nooz
Amaya Roosky
Terry Bull Prez
Hugh Jin Augeration

#TheResistance","The ""president"" is selling space for donators to have their name displayed during the #SOTU address.
I'll be very d… https://t.co/wLWzlsoKjG",PolitcalHound,9.58427956317184e+17,958427956317184000,0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@randyprine @RodneyClaeys https://t.co/Zkm8nuLwWF,1517348168341,False,PolitcalHound
,,Tue Jan 30 22:29:36 +0000 2018,"[30, 140]",,"{'full_text': ""@RhondaJonesLevy @Amy_Siskind The Orange Julius has turned the #SOTU into just another fundraiser for Donny and Jr's lawyer fund. Pathetic really."", 'display_text_range': [30, 146], 'entities': {'hashtags': [{'text': 'SOTU', 'indices': [63, 68]}], 'urls': [], 'user_mentions': [{'screen_name': 'RhondaJonesLevy', 'name': 'Rhonda Jones Levy', 'id': 371981714, 'id_str': '371981714', 'indices': [0, 16]}, {'screen_name': 'Amy_Siskind', 'name': 'Amy Siskind', 'id': 15976705, 'id_str': '15976705', 'indices': [17, 29]}], 'symbols': []}}",@RhondaJonesLevy @Amy_Siskind The Orange Julius has turned the #SOTU into just another fundraiser for Donny and Jr's lawyer fund. Pathetic really.,0,False,low,,958467260276002818,958467260276002818,RhondaJonesLevy,9.584653511126344e+17,958465351112634368,371981714,371981714,False,en,,,0,,,,,,0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@RhondaJonesLevy @Amy_Siskind The Orange Julius has turned the #SOTU into just another fundraiser for Donny and Jr'… https://t.co/ourwZzCQ1E,1517351376967,True,RealNoraC
