contributors,coordinates,created_at,extended_entities,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status-extended_tweet-full_text,quoted_status-text,quoted_status-user-screen_name,quoted_status_id,quoted_status_id_str,reply_count,retweet_count,retweeted,retweeted_status-extended_tweet-full_text,retweeted_status-text,retweeted_status-user-screen_name,source,text,timestamp_ms,truncated,user-screen_name,withheld_in_countries
,,Wed Jan 31 02:44:22 +0000 2018,,0,False,low,,958531373366759424,958531373366759424,,,,,,False,en,,,0,,,,,,0,0,False,,#sotu laundry list of what has happened this year is off the charts!  This is the best speech he has given ever.  So well written.,glennbeck,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @glennbeck: #sotu laundry list of what has happened this year is off the charts!  This is the best speech he has given ever.  So well wr…,1517366662719,False,lisabruno1,
,,Wed Jan 31 03:20:50 +0000 2018,,0,False,low,,958540547643277312,958540547643277312,,,,,,False,en,,,0,,,,,,0,0,False,,When will Trump go after all the white male terrorists in the US? #SOTU,SierraClub,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SierraClub: When will Trump go after all the white male terrorists in the US? #SOTU,1517368850037,False,PoundWord,
,,Wed Jan 31 03:23:30 +0000 2018,,0,False,low,,958541221391040512,958541221391040512,,,,,,False,en,,,0,,,,,,0,0,False,,".@POTUS: Otto's Parents, Fred and Cindy Warmbier, are with us tonight -- along with Otto's brother and sister, Austin and Greta. #SOTU",HouseGOP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HouseGOP: .@POTUS: Otto's Parents, Fred and Cindy Warmbier, are with us tonight -- along with Otto's brother and sister, Austin and Gre…",1517369010671,False,EmsigirlWrites,
,,Wed Jan 31 03:06:19 +0000 2018,,0,False,low,,958536896703016967,958536896703016967,,,,,,False,en,,,0,,,,,,0,0,False,"""Over the next few weeks, the House and Senate will be voting on an immigration reform package…. we presented Congress with a detailed proposal that should be supported by both parties as a fair compromise. "" -- POTUS

https://t.co/btLboYNM7k #SOTU #CBSSOTU https://t.co/YXh3LNq35j","""Over the next few weeks, the House and Senate will be voting on an immigration reform package…. we presented Congr… https://t.co/3oKDliEP2M",CBSThisMorning,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @CBSThisMorning: ""Over the next few weeks, the House and Senate will be voting on an immigration reform package…. we presented Congress…",1517367979585,False,8WeatherNow,
,,Wed Jan 31 02:39:06 +0000 2018,,0,False,low,,958530047727554560,958530047727554560,,,,,,False,en,,,0,,,,,,0,0,False,,Trump doesn't want us to get rid of coal because then WHAT WILL HE GET FOR CHRISTMAS? #SOTU,LateNightSeth,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LateNightSeth: Trump doesn't want us to get rid of coal because then WHAT WILL HE GET FOR CHRISTMAS? #SOTU,1517366346662,False,CBreezypop,
,,Wed Jan 31 03:00:45 +0000 2018,,0,False,low,,958535496468193281,958535496468193281,,,,,,False,en,,,0,,,,,,0,0,False,This is one of the most POSITIVE #StateOfTheUnion addresses I have heard in 8 years. @POTUS /@realDonaldTrump is NAILING this speech! #SOTU #pjnet #tcot #ccot #maga,This is one of the most POSITIVE #StateOfTheUnion addresses I have heard in 8 years. @POTUS /@realDonaldTrump is NA… https://t.co/EW3eOqcygO,RealJTP,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @RealJTP: This is one of the most POSITIVE #StateOfTheUnion addresses I have heard in 8 years. @POTUS /@realDonaldTrump is NAILING this…,1517367645743,False,Darkmdd,
,,Wed Jan 31 02:30:48 +0000 2018,,0,False,low,,958527958884536320,958527958884536320,,,,,,False,en,,,0,,,,,,0,0,False,"In #SOTU, Trump reprises a similar line to what he's also used on the stump: In America, we know that faith and family, not government and bureaucracy, are the center of the American life.  Our motto is ""in God we trust.""","In #SOTU, Trump reprises a similar line to what he's also used on the stump: In America, we know that faith and fam… https://t.co/qZHngZifLU",alivitali,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @alivitali: In #SOTU, Trump reprises a similar line to what he's also used on the stump: In America, we know that faith and family, not…",1517365848643,False,NBCPolitics,
,,Wed Jan 31 03:52:18 +0000 2018,,0,False,low,,958548469454577664,958548469454577664,,,,,,False,en,,,0,,,,,,0,0,False,,Verrrrry dark Dem response thus far. #SOTU,guypbenson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @guypbenson: Verrrrry dark Dem response thus far. #SOTU,1517370738744,False,370nomo,
,,Wed Jan 31 02:24:19 +0000 2018,"{'media': [{'id': 958526155111280640, 'id_str': '958526155111280640', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/DU1edadUMAAJzg_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1edadUMAAJzg_.jpg', 'url': 'https://t.co/0iyFk9vbhu', 'display_url': 'pic.twitter.com/0iyFk9vbhu', 'expanded_url': 'https://twitter.com/RealKyleMorris/status/958526159364460544/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1334, 'h': 750, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}, 'source_status_id': 958526159364460544, 'source_status_id_str': '958526159364460544', 'source_user_id': 129571843, 'source_user_id_str': '129571843'}]}",0,False,low,,958526327614664704,958526327614664704,,,,,,False,en,,False,0,,,,,,0,0,False,,"Hey, Democrats!

Donald J. Trump is your president. Cheer up. #SOTU https://t.co/0iyFk9vbhu",RealKyleMorris,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RealKyleMorris: Hey, Democrats!

Donald J. Trump is your president. Cheer up. #SOTU https://t.co/0iyFk9vbhu",1517365459718,False,Susan40370948,
,,Wed Jan 31 03:36:21 +0000 2018,"{'media': [{'id': 958543589054717952, 'id_str': '958543589054717952', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DU1uUM9VoAAw8jz.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DU1uUM9VoAAw8jz.jpg', 'url': 'https://t.co/JeKMY62vxo', 'display_url': 'pic.twitter.com/JeKMY62vxo', 'expanded_url': 'https://twitter.com/SierraClub/status/958543611334807553/photo/1', 'type': 'animated_gif', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 348, 'h': 300, 'resize': 'fit'}, 'medium': {'w': 348, 'h': 300, 'resize': 'fit'}, 'small': {'w': 348, 'h': 300, 'resize': 'fit'}}, 'source_status_id': 958543611334807553, 'source_status_id_str': '958543611334807553', 'source_user_id': 34113439, 'source_user_id_str': '34113439', 'video_info': {'aspect_ratio': [29, 25], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/DU1uUM9VoAAw8jz.mp4'}]}}]}",0,False,low,,958544455317016577,958544455317016577,,,,,,False,en,,False,0,,,,,,0,0,False,,And that's it. A #SOTU summary: https://t.co/JeKMY62vxo,SierraClub,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SierraClub: And that's it. A #SOTU summary: https://t.co/JeKMY62vxo,1517369781699,False,ThePureGal,
,,Wed Jan 31 02:54:20 +0000 2018,,0,False,low,,958533881560379394,958533881560379394,,,,,,False,en,,,0,,,,,,0,0,False,".@realDonaldTrump, your failed leadership is the reason there are still almost half a million people without electricity in #PuertoRico. #SOTU #StateofOurUnion",".@realDonaldTrump, your failed leadership is the reason there are still almost half a million people without electr… https://t.co/dSTJIcXou3",votolatino,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @votolatino: .@realDonaldTrump, your failed leadership is the reason there are still almost half a million people without electricity in…",1517367260719,False,madorairene,
,,Wed Jan 31 03:56:51 +0000 2018,,0,False,low,,958549614252253184,958549614252253184,,,,,,False,en,,,0,,,,,,0,0,False,"Loving America and honoring our flag used to be a unifying bi-partisan issue 

Now it is a debatable topic not held by most Democrat members of Congress 

#SOTU","Loving America and honoring our flag used to be a unifying bi-partisan issue 

Now it is a debatable topic not held… https://t.co/XOmsKo4yZd",charliekirk11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @charliekirk11: Loving America and honoring our flag used to be a unifying bi-partisan issue 

Now it is a debatable topic not held by m…",1517371011685,False,WendyEdwards197,
,,Wed Jan 31 02:45:33 +0000 2018,,0,False,low,,958531671250391041,958531671250391041,,,,,,False,en,,,0,,,,,,0,0,False,"The celebrity counter-event, to the #SOTU will still not come close to the ratings of Trump's speech. 

Sarah Sanders said it best-

If Americans cared at all what celebrities thought,  Hillary Clinton would have been president. 😄🤗

#SOTU #StateOfTheUnion","The celebrity counter-event, to the #SOTU will still not come close to the ratings of Trump's speech. 

Sarah Sande… https://t.co/wB0vuZQNs9",Pink_About_it,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Pink_About_it: The celebrity counter-event, to the #SOTU will still not come close to the ratings of Trump's speech. 

Sarah Sanders sa…",1517366733740,False,uafanct,
,,Wed Jan 31 02:59:55 +0000 2018,,0,False,low,,958535286492880898,958535286492880898,,,,,,False,en,,,0,,,,,,0,0,False,,The Dems didn't clap for historical lowest unemployment for African Americans &amp; Hispanics.  WTH? #SOTU Spin that @CNN,Shelley2021,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Shelley2021: The Dems didn't clap for historical lowest unemployment for African Americans &amp; Hispanics.  WTH? #SOTU Spin that @CNN,1517367595681,False,beinpulse,
,,Wed Jan 31 02:15:51 +0000 2018,"{'media': [{'id': 958522958355591168, 'id_str': '958522958355591168', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/958522958355591168/pu/img/lGfodLJtT1_vhqQW.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/958522958355591168/pu/img/lGfodLJtT1_vhqQW.jpg', 'url': 'https://t.co/DhlrGomwyT', 'display_url': 'pic.twitter.com/DhlrGomwyT', 'expanded_url': 'https://twitter.com/TeamCavuto/status/958523039171383296/video/1', 'type': 'video', 'sizes': {'small': {'w': 680, 'h': 374, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 786, 'h': 432, 'resize': 'fit'}, 'medium': {'w': 786, 'h': 432, 'resize': 'fit'}}, 'source_status_id': 958523039171383296, 'source_status_id_str': '958523039171383296', 'source_user_id': 223970563, 'source_user_id_str': '223970563', 'video_info': {'aspect_ratio': [131, 72], 'duration_millis': 34700, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/958522958355591168/pu/vid/654x360/vJWD9RB3_CiG5lhy.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/958522958355591168/pu/pl/dErLWdffNqh7vU9C.m3u8'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/958522958355591168/pu/vid/326x180/28Akt6UuzlRJZGPM.mp4'}]}}]}",0,False,low,,958524197168472064,958524197168472064,,,,,,False,en,,False,0,,,,,,0,0,False,,President Donald Trump arrives for his first #SOTU address. https://t.co/DhlrGomwyT,TeamCavuto,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TeamCavuto: President Donald Trump arrives for his first #SOTU address. https://t.co/DhlrGomwyT,1517364951780,False,JGonza28,
,,Wed Jan 31 03:10:17 +0000 2018,,0,False,low,,958537895794692096,958537895794692096,,,,,,False,en,,,0,,,,,,0,0,False,,Politics aside: the story of this police officer adopting a baby from a heroin addict is beautiful. Literal hero. #SOTU,peterjhasson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @peterjhasson: Politics aside: the story of this police officer adopting a baby from a heroin addict is beautiful. Literal hero. #SOTU,1517368217787,False,PatriotBrigidFL,
,,Wed Jan 31 02:20:37 +0000 2018,,0,False,low,,958525397544693762,958525397544693762,,,,,,False,en,,,0,,,,,,0,0,False,,HAHAHA everyone here just laughed so hard when Schumer and Pelosi were on screen — “THEY LOOK LIKE MOVIE VILLAINS” #SOTU,CassandraRules,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CassandraRules: HAHAHA everyone here just laughed so hard when Schumer and Pelosi were on screen — “THEY LOOK LIKE MOVIE VILLAINS” #SOTU,1517365237972,False,chawkjr7,
,,Wed Jan 31 03:18:08 +0000 2018,,0,False,low,,958539871085309953,958539871085309953,,,,,,False,en,,,0,,,,,,0,0,False,".@POTUS: Our warriors in Afghanistan also have new rules of engagement.  Along with their heroic Afghan partners, our military is no longer undermined by artificial timelines, and we no longer tell our enemies our plans. #SOTU",".@POTUS: Our warriors in Afghanistan also have new rules of engagement.  Along with their heroic Afghan partners, o… https://t.co/mVh58qqWN5",HouseGOP,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HouseGOP: .@POTUS: Our warriors in Afghanistan also have new rules of engagement.  Along with their heroic Afghan partners, our militar…",1517368688733,False,Seattle1227,
,,Wed Jan 31 02:17:58 +0000 2018,,0,False,low,,958524730436399104,958524730436399104,,,,,,False,en,,,0,,,,,,0,0,False,,53% of white women #SOTU,kima_jones,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kima_jones: 53% of white women #SOTU,1517365078921,False,thequianafulton,
,,Wed Jan 31 03:51:53 +0000 2018,,0,False,low,,958548364550864897,958548364550864897,,,,,,False,en,,,0,,,,,,0,0,False,"😂🤣Living rent free in these crooks heads. Im loving every second of their meltdowns. 😭

So glad people voted for these children who refuse to do their jobs. 

#SOTU #BoycottSOTU #LiberalismIsAMentalDisorder https://t.co/Stbfl78VPC","😂🤣Living rent free in these crooks heads. Im loving every second of their meltdowns. 😭

So glad people voted for th… https://t.co/1XdABkch19",AmericanHotLips,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmericanHotLips: 😂🤣Living rent free in these crooks heads. Im loving every second of their meltdowns. 😭

So glad people voted for these…",1517370713733,False,slemp_dog,
,,Wed Jan 31 02:39:11 +0000 2018,,0,False,low,,958530068673974272,958530068673974272,,,,,,True,en,,,0,,"This pretty much sums it up.

#SOTU #StateofOurUnion https://t.co/vgxKMt8sxU",PrisonPlanet,9.585282695776092e+17,958528269577609216,0,0,False,"Wow so telling when they do this and sit when we say we stand for the national anthem, now who is dividing the nation??? Yep got it https://t.co/wYjg5XQvZC","Wow so telling when they do this and sit when we say we stand for the national anthem, now who is dividing the nati… https://t.co/XbiS2JUSVs",cacho_jana,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cacho_jana: Wow so telling when they do this and sit when we say we stand for the national anthem, now who is dividing the nation??? Ye…",1517366351656,False,dango1103,
,,Wed Jan 31 03:47:18 +0000 2018,,0,False,low,,958547211792666630,958547211792666630,,,,,,False,en,,,0,,,,,,0,0,False,,"“This is not right. This is not who we are,” says Rep. Joe Kennedy, in the Democratic response to the #SOTU",USATODAY,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @USATODAY: “This is not right. This is not who we are,” says Rep. Joe Kennedy, in the Democratic response to the #SOTU",1517370438894,False,CommUNITY_USA,
,,Wed Jan 31 03:06:27 +0000 2018,"{'media': [{'id': 958535968985878529, 'id_str': '958535968985878529', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/DU1nYp_WkAEVwKM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1nYp_WkAEVwKM.jpg', 'url': 'https://t.co/FW8FNC2o6f', 'display_url': 'pic.twitter.com/FW8FNC2o6f', 'expanded_url': 'https://twitter.com/RepStevenSmith/status/958535985595404289/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 679, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 815, 'resize': 'fit'}}, 'source_status_id': 958535985595404289, 'source_status_id_str': '958535985595404289', 'source_user_id': 2164876369, 'source_user_id_str': '2164876369'}]}",0,False,low,,958536930710425600,958536930710425600,,,,,,False,en,,False,0,,,,,,0,0,False,,"Cory Booker hearing the words ""merit-based immigration system.""

Psycho again! #SOTU https://t.co/FW8FNC2o6f",RepStevenSmith,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RepStevenSmith: Cory Booker hearing the words ""merit-based immigration system.""

Psycho again! #SOTU https://t.co/FW8FNC2o6f",1517367987693,False,Rmhenry1Henry,
,,Wed Jan 31 03:40:52 +0000 2018,,0,False,low,,958545592212508672,958545592212508672,,,,,,False,en,,,0,,,,,,0,0,False,,This is the best #SOTU I've ever seen.,RepStevenSmith,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RepStevenSmith: This is the best #SOTU I've ever seen.,1517370052756,False,KbdunwoodyKaren,
,,Wed Jan 31 02:25:45 +0000 2018,,0,False,low,,958526688354295808,958526688354295808,,,,,,False,en,,,0,,,,,,0,0,False,African American unemployment is lowest rate ever recorded. Congressional black caucus doesn't even applaud. I guess it's tough when their top down statist approaches consistently fail. #SOTU,African American unemployment is lowest rate ever recorded. Congressional black caucus doesn't even applaud. I gues… https://t.co/IGrYL1sbzi,AmerPatriot1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AmerPatriot1: African American unemployment is lowest rate ever recorded. Congressional black caucus doesn't even applaud. I guess it's…,1517365545725,False,adams5861,
,,Wed Jan 31 03:06:36 +0000 2018,,0,False,low,,958536969025400832,958536969025400832,,,,,,False,en,,,0,,,,,,0,0,False,"It bothers me, greatly, that Chuck Schumer and the Washington Post are using veterans as human shields to deflect from well deserved criticism during this evenings State of the Union Address 

#SOTU","It bothers me, greatly, that Chuck Schumer and the Washington Post are using veterans as human shields to deflect f… https://t.co/cyyQYf7EHY",labuda_robert,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @labuda_robert: It bothers me, greatly, that Chuck Schumer and the Washington Post are using veterans as human shields to deflect from w…",1517367996828,False,bgood12345,
,,Wed Jan 31 03:28:35 +0000 2018,,0,False,low,,958542500972650496,958542500972650496,,,,,,False,en,,False,0,,,,,,0,0,False,,".@POTUS: ""My administration is committed to fighting the drug epidemic."" #SOTU https://t.co/bSKVTnBRxv https://t.co/YQrRFUkyvm",FoxBusiness,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FoxBusiness: .@POTUS: ""My administration is committed to fighting the drug epidemic."" #SOTU https://t.co/bSKVTnBRxv https://t.co/YQrRFU…",1517369315747,False,kittylLaura,
,,Wed Jan 31 03:31:38 +0000 2018,,0,False,low,,958543268521717760,958543268521717760,,,,,,False,en,,,0,,,,,,0,0,False,,"For all his talk of unity, @realDonaldTrump is highlighting again and again policies that divide our country. #SOTU",maziehirono,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maziehirono: For all his talk of unity, @realDonaldTrump is highlighting again and again policies that divide our country. #SOTU",1517369498745,False,joshuamligan,
,,Wed Jan 31 02:53:15 +0000 2018,,0,False,low,,958533608959954944,958533608959954944,,,,,,False,en,,,0,,,,,,0,0,False,"My god this speech is so terrible. It's not just that it's full of lies and unfulfillable promises (which it is, as usual), but it's just dreadfully written. It sounds like a presidential speech prepared for an audience of daft 8-year-olds. #SOTU","My god this speech is so terrible. It's not just that it's full of lies and unfulfillable promises (which it is, as… https://t.co/9H6BVTAs2w",Shakestweetz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Shakestweetz: My god this speech is so terrible. It's not just that it's full of lies and unfulfillable promises (which it is, as usual…",1517367195726,False,klyne_donald,
,,Wed Jan 31 02:40:16 +0000 2018,,0,False,low,,958530341320429568,958530341320429568,,,,,,False,en,,,0,,,,,,0,0,False,,I can't wait for Maxine to set his ass on fire on BET! #SOTU,kima_jones,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kima_jones: I can't wait for Maxine to set his ass on fire on BET! #SOTU,1517366416660,False,LockStar79,
,,Wed Jan 31 03:39:03 +0000 2018,,0,False,low,,958545135113003009,958545135113003009,,,,,,False,en,,,0,,,,,,0,0,False,,Wow that was a long speech. #SOTU,JoyAnnReid,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @JoyAnnReid: Wow that was a long speech. #SOTU,1517369943775,False,traceysylkaitis,
,,Wed Jan 31 02:20:57 +0000 2018,,0,False,low,,958525480566697984,958525480566697984,,,,,,False,en,,,0,,,,,,0,0,False,,Nice recognition of @SteveScalise 🇺🇸🐰  #SOTU,PolitiBunny,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PolitiBunny: Nice recognition of @SteveScalise 🇺🇸🐰  #SOTU,1517365257766,False,mccroreychris,
,,Wed Jan 31 03:21:54 +0000 2018,,0,False,low,,958540819404853248,958540819404853248,,,,,,False,en,,,0,,,,,,0,0,False,,President Trump is putting every enemy combatant on notice. Mad dog Mattis isn't playing games either #SOTU #SOTU2018,Scottforpa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Scottforpa: President Trump is putting every enemy combatant on notice. Mad dog Mattis isn't playing games either #SOTU #SOTU2018,1517368914830,False,johncardillo,
,,Wed Jan 31 03:33:46 +0000 2018,,0,False,low,,958543805300559872,958543805300559872,,,,,,False,en,,,0,,,,,,0,0,False,,".@realDonaldTrump honors Americans who have sacrificed for our County.
Democrats honor those who have abused it. #SOTU",AmericanMex067,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @AmericanMex067: .@realDonaldTrump honors Americans who have sacrificed for our County.
Democrats honor those who have abused it. #SOTU",1517369626723,False,riveranormai,
,,Wed Jan 31 03:52:12 +0000 2018,,0,False,low,,958548444142030849,958548444142030849,,,,,,False,en,,,0,,,,,,0,0,False,,"Not a dry eye. 

#SOTU #StateOfOurUnion",ScottPresler,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ScottPresler: Not a dry eye. 

#SOTU #StateOfOurUnion",1517370732709,False,SOLDHTRENDY8,
,,Wed Jan 31 02:53:02 +0000 2018,,0,False,low,,958533554459291649,958533554459291649,,,,,,False,en,,,0,,,,,,0,0,False,"How disturbing it is that Trump would use the pain of these families to try to criminalize immigrants and drive his anti-immigrant agenda.

#SOTU",How disturbing it is that Trump would use the pain of these families to try to criminalize immigrants and drive his… https://t.co/shjwWi1w91,UNITEDWEDREAM,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @UNITEDWEDREAM: How disturbing it is that Trump would use the pain of these families to try to criminalize immigrants and drive his anti…,1517367182732,False,lancnick,
,,Wed Jan 31 02:18:18 +0000 2018,,0,False,low,,958524814204915712,958524814204915712,,,,,,False,tl,,,0,,,,,,0,0,False,,"Nancy Pelosi gnawing on her tongue. 

#SOTU",BasedMonitored,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BasedMonitored: Nancy Pelosi gnawing on her tongue. 

#SOTU",1517365098893,False,LoriDav04071591,
,,Wed Jan 31 03:03:00 +0000 2018,,0,False,low,,958536062560858113,958536062560858113,,,,,,False,en,,,0,,,,,,0,0,False,"""As President of the United States my highest loyalty, my greatest compassion, my constant concern is for America's children, America's struggling workers, and America's forgotten communities."" -POTUS #SOTU","""As President of the United States my highest loyalty, my greatest compassion, my constant concern is for America's… https://t.co/H8oERzhgtO",PoliticalShort,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PoliticalShort: ""As President of the United States my highest loyalty, my greatest compassion, my constant concern is for America's chi…",1517367780710,False,southernlady111,
,,Wed Jan 31 02:55:58 +0000 2018,"{'media': [{'id': 958532589207334913, 'id_str': '958532589207334913', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/DU1kT7VWsAE2s88.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DU1kT7VWsAE2s88.jpg', 'url': 'https://t.co/XcBb70LMs8', 'display_url': 'pic.twitter.com/XcBb70LMs8', 'expanded_url': 'https://twitter.com/USATrump45/status/958532597331701760/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 540, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 540, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 958532597331701760, 'source_status_id_str': '958532597331701760', 'source_user_id': 854121167405371392, 'source_user_id_str': '854121167405371392'}]}",0,False,low,,958534292568793088,958534292568793088,,,,,,False,en,,False,0,,,,,,0,0,False,,"RETWEET if you agree that America is Back thanks to President Trump!

#SOTU #MAGA 🇺🇸 https://t.co/XcBb70LMs8",USATrump45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @USATrump45: RETWEET if you agree that America is Back thanks to President Trump!

#SOTU #MAGA 🇺🇸 https://t.co/XcBb70LMs8",1517367358711,False,dfalls1552,
,,Wed Jan 31 02:24:42 +0000 2018,,0,False,low,,958526423815290880,958526423815290880,,,,,,False,en,,,0,,,,,,0,0,False,,"Our champion, @realDonaldTrump is speaking pure truth to the people! That’s MY President! I am so proud to be an American right now. #SOTU",YoungDems4Trump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YoungDems4Trump: Our champion, @realDonaldTrump is speaking pure truth to the people! That’s MY President! I am so proud to be an Ameri…",1517365482654,False,islandmafia138,
,,Wed Jan 31 02:22:49 +0000 2018,,0,False,low,,958525950060265473,958525950060265473,,,,,,False,en,,False,0,,,,,,0,0,False,,3 million Americans (and counting) are already benefitting from #taxreform. https://t.co/X8k663vW76 #SOTU,RoyBlunt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @RoyBlunt: 3 million Americans (and counting) are already benefitting from #taxreform. https://t.co/X8k663vW76 #SOTU,1517365369702,False,WhiteHatGuy,
,,Wed Jan 31 03:08:14 +0000 2018,,0,False,low,,958537379886850048,958537379886850048,,,,,,False,en,,,0,,,,,,0,0,False,,.@realDonaldTrump wants to build the wall and end chain migration. #MeToo! #sotu,michaeljknowles,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @michaeljknowles: .@realDonaldTrump wants to build the wall and end chain migration. #MeToo! #sotu,1517368094785,False,TheNewFauxTimes,
