"date","close","volume","open","high","low"
"2014/08/12","572.1200","1390807.0000","575.0000","575.9000","569.9100"
"2014/08/11","577.2500","1171290.0000","579.0000","579.6900","575.2980"
"2014/08/08","577.9400","1493324.0000","572.0200","579.5639","569.0200"
"2014/08/07","571.8100","1162124.0000","576.0500","578.3100","569.4300"
"2014/08/06","574.4900","1322760.0000","569.5000","578.6440","567.4500"
"2014/08/05","573.1400","1648328.0000","579.3800","580.2000","570.3100"
"2014/08/04","582.2700","1516299.0000","576.5100","583.8200","572.2600"
"2014/08/01","573.6000","2209772.0000","578.5550","583.4300","570.3000"
"2014/07/31","579.5500","2307214.0000","588.9600","591.9899","577.6800"
"2014/07/30","595.4400","1215052.0000","595.8100","598.4500","592.7000"
"2014/07/29","593.9500","1364289.0000","597.7000","598.4900","592.1700"
"2014/07/28","599.0200","1357713.0000","597.7500","601.0980","592.5900"
"2014/07/25","598.0800","1359950.0000","599.2500","601.0000","595.7500"
"2014/07/24","603.0100","1293149.0000","605.5300","608.9100","601.0000"
"2014/07/23","605.1900","1105900.0000","602.0500","607.0500","601.3500"
"2014/07/22","603.5700","1879176.0000","599.7000","608.8900","599.2576"
"2014/07/21","598.4400","2237320.0000","601.3500","604.1600","594.4500"
"2014/07/18","605.1100","4869149.0000","603.0100","606.7000","590.9200"
"2014/07/17","580.8200","2906223.0000","588.9700","589.5000","576.8500"
"2014/07/16","590.6200","1440365.0000","596.8900","597.0000","590.2500"
"2014/07/15","593.0600","1672965.0000","595.1500","595.2999","585.3100"
"2014/07/14","594.2600","1951055.0000","590.6000","594.8600","586.6930"
"2014/07/11","586.6500","1511384.0000","581.0000","588.2300","580.5750"
"2014/07/10","580.0400","1434626.0000","573.0000","585.2500","572.1001"
"2014/07/09","583.3600","1371057.0000","578.9500","584.1000","577.0000"
"2014/07/08","578.4000","2125090.0000","586.3650","587.9700","574.0000"
"2014/07/07","590.7600","1334876.0000","593.5100","595.6450","587.9400"
"2014/07/03","593.0800","898852.0000","591.7000","594.2500","589.0000"
"2014/07/02","590.7800","1195250.0000","592.2600","594.1500","589.1100"
"2014/07/01","591.4900","1643199.0000","587.6500","593.6600","586.2900"
"2014/06/30","584.6700","1478867.0000","586.7600","587.7100","583.2900"
"2014/06/27","585.6900","2015965.0000","585.4500","587.8800","582.6200"
"2014/06/26","584.7700","2001257.0000","589.3000","589.6000","579.6000"
"2014/06/25","585.9300","2110029.0000","573.5500","587.3000","573.2600"
"2014/06/24","572.5400","2843997.0000","574.2200","582.2500","569.1600"
"2014/06/23","574.2900","1722711.0000","564.3500","574.4400","563.5000"
"2014/06/20","566.5200","3156309.0000","566.4500","566.7700","559.3700"
"2014/06/19","564.9900","2627242.0000","561.1500","565.0000","556.6679"
"2014/06/18","560.6600","2057643.0000","552.8000","561.4000","551.5800"
"2014/06/17","550.6150","1477494.0000","552.3600","553.7400","547.4700"
"2014/06/16","552.3000","1938486.0000","557.2500","557.9900","550.0000"
"2014/06/13","560.3500","1353287.0000","560.0800","560.6500","553.7200"
"2014/06/12","559.5000","1546085.0000","567.0000","567.0000","557.1500"
"2014/06/11","567.5000","1128417.0000","565.9200","568.9700","563.6800"
"2014/06/10","568.3000","1472116.0000","568.7800","572.0000","566.1300"
"2014/06/09","570.7300","1529355.0000","566.7500","572.0000","565.2200"
"2014/06/06","566.0300","1740248.0000","568.1600","568.7999","559.5800"
"2014/06/05","564.9300","1792859.0000","557.1100","565.0000","555.0500"
"2014/06/04","553.7600","1729048.0000","551.5200","558.5800","548.5600"
"2014/06/03","554.5100","2026954.0000","560.9000","562.4000","552.5275"
"2014/06/02","564.3400","1660355.0000","569.7500","570.4100","556.7000"
"2014/05/30","571.6500","1871693.0000","571.6400","572.5800","565.7900"
"2014/05/29","570.5600","1409408.0000","573.3900","573.4800","568.4525"
"2014/05/28","570.4500","1580200.0000","574.5700","577.6600","569.9520"
"2014/05/27","574.8700","2185798.0000","567.7800","574.8700","564.1500"
"2014/05/23","563.8000","2672414.0000","558.1300","565.0000","554.1700"
"2014/05/22","555.4500","2146620.0000","552.2000","557.9600","551.0000"
"2014/05/21","549.7000","1562619.0000","542.9000","549.7500","542.1100"
"2014/05/20","540.3900","2424962.0000","540.0000","546.3500","536.5700"
"2014/05/19","538.8300","1976325.0000","528.8800","539.3500","525.6600"
"2014/05/16","528.3000","1907537.0000","529.6000","530.8400","523.5700"
"2014/05/15","529.1200","1829143.0000","533.1400","533.9999","525.3100"
"2014/05/14","534.4100","1280903.0000","541.8200","541.8200","533.1100"
"2014/05/13","541.5400","2010474.0000","539.5800","543.9900","537.9000"
"2014/05/12","538.4300","1944902.0000","531.8400","538.7500","527.5100"
"2014/05/09","526.6200","2261215.0000","518.6500","527.3500","514.2800"
"2014/05/08","520.1700","2450440.0000","515.7200","527.3500","514.4600"
"2014/05/07","518.0000","3071981.0000","523.2500","524.4300","511.0900"
"2014/05/06","522.5700","1834320.0000","533.4100","534.5480","522.2601"
"2014/05/05","535.3300","1228390.0000","530.2400","535.7200","527.5800"
"2014/05/02","533.8700","1779648.0000","541.4400","542.4000","533.2700"
"2014/05/01","538.5300","2003547.0000","534.2500","539.9100","532.8600"
"2014/04/30","534.8800","2036412.0000","535.1200","536.3400","529.0900"
"2014/04/29","536.3300","2531953.0000","523.8900","537.7600","523.0000"
"2014/04/28","522.9800","3750042.0000","525.8000","525.9000","511.0000"
"2014/04/25","523.1000","2369938.0000","532.2600","533.8600","522.5000"
"2014/04/24","534.4400","2065546.0000","541.6900","542.5000","531.0000"
"2014/04/23","537.5100","1954017.0000","543.6700","544.8000","528.1277"
"2014/04/22","545.5000","2326897.0000","536.0000","547.9950","536.0000"
"2014/04/21","539.3700","2422418.0000","544.0000","544.0000","534.0000"
"2014/04/17","543.3400","5604179.0000","556.3200","557.0000","539.4000"
"2014/04/16","563.9000","4535718.0000","557.7000","564.0000","553.1000"
"2014/04/15","548.7000","3992074.0000","551.0000","552.8900","530.6400"
"2014/04/14","545.2000","2538776.0000","543.6600","553.0200","540.5200"
"2014/04/11","537.7600","3174702.0000","537.9400","547.5900","533.4000"
"2014/04/10","546.6900","3294330.0000","568.0000","568.2100","545.5000"
"2014/04/09","567.0400","3031068.0000","565.8400","567.8000","555.3800"
"2014/04/08","557.5100","3482243.0000","545.0500","559.8800","544.7000"
"2014/04/07","540.6300","3946815.0000","544.7900","549.8500","530.5300"
"2014/04/04","545.2500","5363131.0000","578.5500","579.7173","544.4940"
"2014/04/03","571.5000","4012659.0000","573.3900","588.3000","566.0100"
"2014/04/02","573.3900","2085760.0000","576.8250","578.2899","567.7829"
"2014/04/01","573.2839","2180443.0000","565.8987","574.6023","564.7520"
"2014/03/31","562.9890","1939988.0000","571.0158","573.3395","562.1505"
"2014/03/28","565.8381","2253524.0000","565.2571","572.4251","564.6358"
"2014/03/27","562.8729","3818631.0000","571.2431","571.7937","556.7202"
"2014/03/26","571.8089","2554077.0000","586.9834","591.8126","571.5715"
"2014/03/25","585.3215","2410125.0000","588.9990","590.9387","579.4012"
"2014/03/24","584.9224","3036542.0000","598.1875","598.5462","578.8708"
"2014/03/21","597.6066","3207477.0000","609.3613","611.0384","597.3086"
"2014/03/20","604.7393","1684681.0000","606.1486","611.0283","603.8300"
"2014/03/19","605.7950","1610833.0000","612.1346","612.2306","603.3501"
"2014/03/18","611.8618","1817951.0000","603.4815","611.9982","602.6682"
"2014/03/17","602.1832","2160095.0000","595.6921","604.6938","595.1163"
"2014/03/14","592.4339","2293388.0000","597.0762","601.5619","592.2975"
"2014/03/13","600.6476","2339645.0000","610.1898","611.4779","598.4755"
"2014/03/12","609.8614","1964277.0000","604.3554","610.1393","598.1875"
"2014/03/11","606.1688","1712649.0000","613.1297","613.4075","604.4766"
"2014/03/10","612.0184","1214528.0000","614.0996","615.0821","608.2400"
"2014/03/07","613.6450","1514730.0000","619.7118","619.8054","611.9517"
"2014/03/06","616.0798","1267959.0000","617.4285","619.3809","615.5696"
"2014/03/05","615.3978","1235272.0000","613.7763","617.8326","611.9356"
"2014/03/04","613.7056","1467631.0000","613.7511","614.2562","610.9728"
"2014/03/03","607.5327","2104616.0000","609.5836","610.1342","602.2034"
"2014/02/28","614.0794","2313176.0000","616.4485","618.3933","609.3159"
"2014/02/27","615.8777","1259795.0000","615.4635","618.4161","614.7669"
"2014/02/26","616.3627","1982121.0000","618.2974","620.7625","613.1247"
"2014/02/25","616.2768","1438445.0000","614.2259","618.5499","611.4392"
"2014/02/24","612.4932","1674113.0000","608.8815","616.3576","608.7501"
"2014/02/21","608.0884","1862284.0000","610.1191","611.1597","607.6060"
"2014/02/20","608.2500","1700843.0000","607.7600","609.6518","606.2850"
"2014/02/19","607.3559","2103507.0000","608.8511","610.8313","604.9120"
"2014/02/18","611.6699","2108553.0000","606.8861","612.6751","606.1739"
"2014/02/14","607.5883","2193285.0000","603.9563","608.3915","602.5368"
"2014/02/13","606.1234","1835894.0000","596.4498","606.1234","595.8992"
"2014/02/12","599.4504","1724490.0000","600.6173","601.1224","596.7681"
"2014/02/11","601.2134","2050377.0000","596.1569","602.0651","592.1359"
"2014/02/10","592.4996","1944075.0000","591.9288","597.2833","590.5245"
"2014/02/07","594.7778","2685432.0000","589.8223","595.0102","586.2515"
"2014/02/06","585.9479","1945997.0000","581.4874","586.0489","579.6790"
"2014/02/05","577.4816","2394325.0000","577.5726","581.3056","569.8136"
"2014/02/04","574.9357","2811838.0000","574.8498","583.4424","574.3548"
"2014/02/03","572.5464","4568875.0000","595.6669","596.9408","571.8266"
"2014/01/31","596.5610","5565423.0000","591.7015","599.3746","581.4874"
"2014/01/30","573.5385","5076247.0000","578.3909","582.1744","569.4246"
"2014/01/29","559.1550","2364192.0000","565.3178","566.6463","555.3664"
"2014/01/28","567.2828","2208315.0000","560.8725","568.6664","560.6805"
"2014/01/27","556.2807","4352585.0000","568.8437","569.0457","546.7032"
"2014/01/24","567.6970","3918938.0000","581.4268","582.7074","567.2777"
"2014/01/23","586.0186","1948578.0000","585.9681","587.2259","583.1241"
"2014/01/22","588.5039","1571311.0000","589.3071","589.9537","585.3922"
"2014/01/21","587.8371","1979510.0000","586.4379","587.9887","581.5733"
"2014/01/17","581.1844","2700584.0000","584.3769","586.2863","577.9868"
"2014/01/16","584.0586","1683876.0000","580.4620","584.9219","579.9063"
"2014/01/15","580.2195","1949525.0000","582.4270","583.4424","577.7797"
"2014/01/14","580.6135","2481611.0000","574.8296","581.4218","569.8489"
"2014/01/13","567.2676","2418270.0000","569.0306","579.3557","564.3328"
"2014/01/10","570.9047","2141847.0000","575.4005","575.4005","566.8989"
"2014/01/09","570.9350","2084366.0000","577.6029","577.9969","568.5709"
"2014/01/08","576.4865","2242287.0000","578.8961","579.5628","572.4757"
"2014/01/07","575.2881","2552245.0000","568.2880","575.7086","566.3483"
"2014/01/06","564.4085","1769288.0000","562.2313","565.1864","558.9125"
"2014/01/03","558.1851","1664846.0000","563.2366","564.2115","558.1498"
"2014/01/02","562.2869","1821401.0000","563.4689","564.6257","559.8319"
"2013/12/31","566.1209","1357839.0000","561.8424","566.2674","558.8216"
"2013/12/30","560.4381","1234872.0000","565.9340","566.0149","560.2158"
"2013/12/27","564.9541","1569747.0000","565.7623","565.9037","562.1960"
"2013/12/26","564.4792","1337795.0000","562.7365","565.2571","560.0491"
"2013/12/24","561.6403","734170.0000","563.2214","563.3578","559.7511"
"2013/12/23","563.2871","1721503.0000","559.6197","563.6406","558.2458"
"2013/12/20","555.9726","3261557.0000","549.7492","556.2504","549.5977"
"2013/12/19","548.6985","1665669.0000","545.9444","551.6132","545.0918"
"2013/12/18","547.9559","2210252.0000","541.4396","548.0570","534.9687"
"2013/12/17","540.4343","1535137.0000","541.9296","545.9404","539.6867"
"2013/12/16","542.0104","1602009.0000","537.4742","542.8742","536.4689"
"2013/12/13","535.8527","2162168.0000","543.2328","543.6824","534.3852"
"2013/12/12","540.4848","1595700.0000","545.3393","547.0416","539.9999"
"2013/12/11","544.1875","1706923.0000","549.2946","551.2747","543.1166"
"2013/12/10","547.9105","1853894.0000","543.6117","551.7748","543.3591"
"2013/12/09","544.6169","1482485.0000","541.0051","546.7234","539.5049"
"2013/12/06","540.4394","1428774.0000","540.3990","540.5050","535.4940"
"2013/12/05","534.1099","1133663.0000","534.0392","535.2818","530.9528"
"2013/12/04","534.5342","1190968.0000","531.0942","537.4641","530.4021"
"2013/12/03","532.0489","1676144.0000","530.8820","537.1913","529.9071"
"2013/12/02","532.6652","1373206.0000","537.2267","538.6613","530.7861"
"2013/11/29","535.2465","1192773.0000","536.5447","538.7977","535.1758"
"2013/11/27","537.0246","1122631.0000","536.4790","539.4948","535.4536"
"2013/11/26","534.6504","2286072.0000","529.6949","536.2113","526.8333"
"2013/11/25","528.3462","1612058.0000","523.9161","532.0136","522.8363"
"2013/11/22","521.2540","1254110.0000","522.0268","523.4160","519.9065"
"2013/11/21","522.3552","1091805.0000","518.7838","524.4970","518.2787"
"2013/11/20","516.4147","963706.0000","520.2740","521.9965","515.4297"
"2013/11/19","517.8766","1128798.0000","521.1681","522.6987","516.7885"
"2013/11/18","521.0822","1759713.0000","523.2038","529.7657","519.9165"
"2013/11/15","522.0976","1276257.0000","522.7593","524.3404","520.4563"
"2013/11/14","522.9412","1166731.0000","522.2794","525.2244","520.4760"
"2013/11/13","521.5470","1578515.0000","508.5546","521.7389","508.4283"
"2013/11/12","511.0955","1218087.0000","509.0345","514.0152","507.6706"
"2013/11/11","510.4944","1112528.0000","509.9488","513.1919","509.1861"
"2013/11/08","513.2424","1290800.0000","509.5649","514.4901","509.4386"
"2013/11/07","509.1608","1679632.0000","516.5662","517.2330","509.0042"
"2013/11/06","516.6369","914174.0000","518.0766","518.7838","512.9090"
"2013/11/05","516.0156","1181373.0000","515.4246","521.1327","513.9445"
"2013/11/04","518.3322","1138656.0000","521.0570","521.4964","516.2732"
"2013/11/01","518.8040","1283286.0000","521.2035","523.3301","517.8240"
"2013/10/31","520.5922","1616405.0000","519.7587","526.1205","517.2532"
"2013/10/30","520.5114","1324081.0000","524.0525","524.0929","518.2787"
"2013/10/29","523.4514","1604995.0000","514.7932","523.8050","511.9644"
"2013/10/28","512.7221","1158320.0000","512.8231","516.9804","511.7042"
"2013/10/25","512.8231","2030479.0000","519.7032","519.7032","510.5702"
"2013/10/24","518.0514","2092054.0000","521.2439","525.6386","517.6725"
"2013/10/23","521.0100","2663226.0000","505.6500","522.6986","505.4631"
"2013/10/22","508.6809","2208639.0000","507.6706","511.7118","503.0187"
"2013/10/21","506.8119","3628191.0000","510.9339","514.7427","504.9176"
"2013/10/18","510.9076","11563920.0000","493.3144","512.9545","492.0111"
"2013/10/17","448.9698","4163147.0000","451.0893","453.0645","447.4220"
"2013/10/16","453.6348","2004867.0000","447.4927","453.7868","446.5531"
"2013/10/15","445.5429","1591887.0000","442.3857","447.3715","441.4966"
"2013/10/14","442.5625","1243573.0000","437.7889","442.6332","437.1473"
"2013/10/11","440.4813","1407096.0000","437.4706","441.2340","437.1019"
"2013/10/10","438.5870","2255255.0000","436.3644","438.8850","434.5307"
"2013/10/09","432.3333","2651123.0000","432.5455","435.7632","425.8270"
"2013/10/08","431.2270","1943503.0000","437.1120","437.4454","430.1966"
"2013/10/07","437.3241","1293591.0000","438.1879","441.4916","436.5008"
"2013/10/04","440.6632","1358005.0000","442.0018","443.2697","439.4761"
"2013/10/03","442.5524","2117005.0000","448.5687","451.6501","440.5369"
"2013/10/02","448.5636","1495334.0000","445.9066","449.2531","443.4263"
"2013/10/01","448.0655","1682984.0000","444.6538","448.4020","444.5528"
"2013/09/30","442.4615","1720996.0000","439.0113","444.9518","438.6224"
"2013/09/27","442.7039","1258822.0000","441.9109","443.2748","440.1378"
"2013/09/26","443.6031","1259907.0000","443.6688","445.9167","442.0018"
"2013/09/25","443.1283","1649029.0000","447.8362","447.8362","442.3049"
"2013/09/24","447.9827","1466985.0000","447.8110","449.6295","445.2347"
"2013/09/23","447.8110","1777442.0000","452.6856","455.4336","447.1543"
"2013/09/20","456.2014","4343880.0000","453.8171","456.7167","452.4179"
"2013/09/19","453.8171","1596560.0000","457.6562","457.6562","452.3067"
"2013/09/18","456.3075","1934434.0000","447.7352","456.6358","446.0784"
"2013/09/17","447.6139","1259422.0000","448.2706","448.7682","445.0327"
"2013/09/16","448.4474","1341111.0000","452.7109","453.1150","446.9876"
"2013/09/13","449.1082","1325286.0000","451.8521","452.4482","446.9724"
"2013/09/12","451.1267","1095465.0000","453.3170","453.5696","449.5840"
"2013/09/11","452.7058","1610577.0000","448.8414","453.0998","447.5988"
"2013/09/10","448.9071","1287636.0000","449.5891","450.5893","446.5481"
"2013/09/09","448.5959","1222504.0000","446.4117","449.4527","445.7500"
"2013/09/06","444.3154","1561560.0000","445.7601","446.4370","441.3653"
"2013/09/05","444.3052","1291335.0000","441.2441","444.4669","440.2893"
"2013/09/04","440.3015","2040633.0000","434.6014","441.2441","431.9848"
"2013/09/03","434.6166","2047636.0000","431.5756","437.5515","431.3685"
"2013/08/30","427.8072","1862207.0000","432.2828","433.4345","427.1303"
"2013/08/29","432.1161","1370908.0000","428.9034","434.6166","428.6609"
"2013/08/28","428.6407","1329908.0000","429.4995","432.1060","428.2467"
"2013/08/27","429.4489","1731654.0000","434.2327","436.3088","428.3124"
"2013/08/26","437.6525","1056184.0000","439.4761","441.9513","437.4807"
"2013/08/23","439.5821","1076493.0000","443.4313","443.5172","439.3498"
"2013/08/22","441.3502","869911.0000","440.8400","441.8755","439.6023"
"2013/08/21","439.1376","1757333.0000","439.8044","442.9661","437.7081"
"2013/08/20","437.1625","1236259.0000","438.6426","440.5419","436.2128"
"2013/08/19","437.2787","1810825.0000","433.2678","440.4864","433.1365"
"2013/08/16","432.8627","1675087.0000","435.0712","435.6572","432.6768"
"2013/08/15","434.2529","1869174.0000","436.6675","436.9099","433.4143"
"2013/08/14","439.3801","2082097.0000","443.7041","444.6437","438.0415"
"2013/08/13","445.1589","1419756.0000","447.9777","448.8212","442.6080"
"2013/08/12","447.3109","1377034.0000","448.0130","448.0635","445.3610"
"2013/08/09","449.7861","1323661.0000","449.8618","452.3674","449.5790"
"2013/08/08","450.9226","1487625.0000","452.3522","452.5290","447.2023"
"2013/08/07","449.9073","1379208.0000","452.1249","453.8474","449.1193"
"2013/08/06","452.8978","1504606.0000","456.9995","459.5349","452.4734"
"2013/08/05","457.1561","1309721.0000","457.3531","457.4213","454.2263"
"2013/08/02","457.9492","1713765.0000","456.3681","458.1664","455.0446"
"2013/08/01","456.7621","2133480.0000","452.1047","456.9288","452.1047"
"2013/07/31","448.4424","2072892.0000","451.0893","452.8669","447.6493"
"2013/07/30","450.0437","1755610.0000","447.2856","452.4128","444.9670"
"2013/07/29","445.6742","1891862.0000","447.0027","452.0138","444.9771"
"2013/07/26","447.2300","1777562.0000","448.0585","449.5739","445.5378"
"2013/07/25","448.4171","3000533.0000","451.5339","453.0392","447.5988"
"2013/07/24","456.0953","2063078.0000","458.2978","459.8334","454.9840"
"2013/07/23","456.5500","2045127.0000","460.0355","461.1973","454.4132"
"2013/07/22","460.0355","2902800.0000","455.6407","461.0306","453.1150"
"2013/07/19","452.9119","7358055.0000","447.8665","456.1206","442.3099"
"2013/07/18","460.0254","3579481.0000","464.2231","464.7333","456.2418"
"2013/07/17","464.0008","1505868.0000","465.2385","468.1986","462.8643"
"2013/07/16","464.5353","1982952.0000","468.3350","468.7593","461.6519"
"2013/07/15","467.1024","1958669.0000","466.9054","468.7745","462.8946"
"2013/07/12","466.2487","2567441.0000","464.7333","466.2487","462.3288"
"2013/07/11","464.8545","2583821.0000","461.1973","465.1425","458.9342"
"2013/07/10","457.6562","1706796.0000","456.3732","460.2552","454.8224"
"2013/07/09","457.2774","1961588.0000","460.1870","461.1720","453.6100"
"2013/07/08","457.2016","1969450.0000","454.2313","457.7977","453.1574"
"2013/07/05","451.3419","1701830.0000","449.5840","452.3118","448.2353"
"2013/07/03","447.7756","1048628.0000","444.4770","449.1597","443.7698"
"2013/07/02","445.6944","1891448.0000","449.6800","450.0841","443.1485"
"2013/07/01","448.5081","1722652.0000","447.7857","450.6297","447.0532"
"2013/06/28","444.7144","2348727.0000","441.9513","445.4570","441.5931"
"2013/06/27","443.0474","1926354.0000","443.9213","446.8966","442.8353"
"2013/06/26","441.3198","1831328.0000","441.3704","443.5172","439.7640"
"2013/06/25","437.5565","2552561.0000","443.1434","444.3659","436.7028"
"2013/06/24","439.3700","3016272.0000","440.4257","442.6686","436.0663"
"2013/06/21","444.9973","3981576.0000","448.7404","449.5183","441.0269"
"2013/06/20","446.9219","3371895.0000","451.5945","455.1356","446.1995"
"2013/06/19","454.9739","2915792.0000","455.3225","460.1062","453.3675"
"2013/06/18","454.9436","2151510.0000","448.8970","455.1356","448.7455"
"2013/06/17","447.6847","2145138.0000","444.1386","449.2910","443.6587"
"2013/06/14","442.0220","2244971.0000","444.5780","446.9017","441.5623"
"2013/06/13","443.0121","2069414.0000","438.9608","444.3558","437.2029"
"2013/06/12","440.4762","2204549.0000","447.2856","447.5584","439.2993"
"2013/06/11","444.4315","1757482.0000","446.5329","448.0635","444.2850"
"2013/06/10","449.6901","2337753.0000","445.5883","450.0841","444.5730"
"2013/06/07","444.3911","2673069.0000","439.6882","444.5275","437.1120"
"2013/06/06","436.7685","2578905.0000","436.5967","437.6222","427.9689"
"2013/06/05","434.2731","2106491.0000","435.6925","439.1982","432.9748"
"2013/06/04","433.9700","1867345.0000","438.3900","439.7741","431.4291"
"2013/06/03","438.2789","2475396.0000","440.9915","441.4814","431.9090"
"2013/05/31","440.0913","1969357.0000","438.5264","443.0121","438.2233"
"2013/05/30","439.8600","2120587.0000","439.4357","443.9719","437.6626"
"2013/05/29","438.6224","2012380.0000","442.3604","443.5122","436.5917"
"2013/05/28","445.1690","2257410.0000","446.2955","450.6600","444.7296"
"2013/05/24","441.1531","2296360.0000","442.1331","443.9314","439.9863"
"2013/05/23","445.9369","2274946.0000","443.0121","449.5588","441.4966"
"2013/05/22","449.2860","2557609.0000","455.9236","459.3333","448.0029"
"2013/05/21","458.1513","1982685.0000","458.6817","460.5204","453.4231"
"2013/05/20","458.9393","2272695.0000","457.1561","465.0364","457.1561"
"2013/05/17","459.2676","2791803.0000","459.6920","461.4443","454.8931"
"2013/05/16","456.5853","3203974.0000","464.2282","464.7232","455.6458"
"2013/05/15","462.6572","3984994.0000","452.3573","462.9047","451.6096"
"2013/05/14","448.1140","1576836.0000","443.2646","448.9172","443.0828"
"2013/05/13","443.2798","1448030.0000","443.9668","445.7752","441.1840"
"2013/05/10","444.6437","1897154.0000","442.1584","444.8003","440.5672"
"2013/05/09","440.2237","2199550.0000","439.9004","444.3558","438.5820"
"2013/05/08","441.3097","2466446.0000","432.9092","441.4360","430.8431"
"2013/05/07","433.0254","1958986.0000","435.9451","436.3795","429.7116"
"2013/05/06","435.2076","2140979.0000","428.4942","435.3591","428.4942"
"2013/05/03","427.2111","2511142.0000","422.7861","427.7567","422.3011"
"2013/05/02","419.0733","2016664.0000","414.2693","421.5687","413.7389"
"2013/05/01","414.4360","1454134.0000","415.8656","416.6031","412.3801"
"2013/04/30","416.5273","2306166.0000","413.7137","418.0781","413.0469"
"2013/04/29","413.7440","2300254.0000","405.7576","415.5827","405.6314"
"2013/04/26","404.8332","2487637.0000","407.9550","408.0257","402.3883"
"2013/04/25","408.7127","1990183.0000","412.3245","412.4357","407.9702"
"2013/04/24","410.9121","1829051.0000","408.2126","413.2085","408.1571"
"2013/04/23","408.1066","2292052.0000","404.6211","411.9457","404.2978"
"2013/04/22","404.1735","2883007.0000","404.4190","406.1153","391.4873"
"2013/04/19","404.0503","5802611.0000","388.5373","405.8536","387.0723"
"2013/04/18","386.8976","3285226.0000","396.7155","396.9429","384.5467"
"2013/04/17","395.3062","2036508.0000","397.4228","399.4913","393.0532"
"2013/04/16","400.7668","1741556.0000","397.3419","402.0953","395.9932"
"2013/04/15","394.9880","2452511.0000","397.0186","402.6005","392.5077"
"2013/04/12","399.0897","1636329.0000","400.0697","400.1263","395.4931"
"2013/04/11","399.2615","2028666.0000","400.5193","400.6304","396.0639"
"2013/04/10","399.1554","1978662.0000","395.4880","400.2516","391.9924"
"2013/04/09","392.8259","2157238.0000","391.7399","395.9073","390.5326"
"2013/04/08","391.4115","2831918.0000","393.3816","393.7857","388.1533"
"2013/04/05","395.5537","3433494.0000","397.0742","397.5440","392.1945"
"2013/04/04","401.6256","2447102.0000","406.2628","407.0205","399.7212"
"2013/04/03","407.2488","1738253.0000","410.9152","411.2890","404.4534"
"2013/04/02","410.7030","2041175.0000","406.4093","411.6072","406.1365"
"2013/04/01","404.7170","1806580.0000","401.5952","405.2525","400.7062"
"2013/03/28","401.1800","2286612.0000","406.1314","406.8285","400.7314"
"2013/03/27","405.4596","2163095.0000","407.4903","407.6519","404.7878"
"2013/03/26","410.3898","1191420.0000","410.9354","411.1879","408.0510"
"2013/03/25","408.9855","1706904.0000","410.3848","413.8299","407.5610"
"2013/03/22","409.3240","1487868.0000","411.5618","411.8143","408.9855"
"2013/03/21","409.8039","1466416.0000","409.8190","412.6616","409.0916"
"2013/03/20","411.5456","1463422.0000","412.6175","412.9610","409.8948"
"2013/03/19","409.8342","2097435.0000","409.7937","413.8400","407.3741"
"2013/03/18","408.0510","1837742.0000","406.6416","410.5616","404.8585"
"2013/03/15","411.3405","3096363.0000","413.4611","414.3704","410.8546"
"2013/03/14","414.9967","1650811.0000","417.7498","417.7498","412.9004"
"2013/03/13","416.9011","1641213.0000","418.2095","419.6188","415.3857"
"2013/03/12","418.0630","1994079.0000","419.6289","420.2250","416.0727"
"2013/03/11","421.7051","1594652.0000","420.1240","424.1702","420.0280"
"2013/03/08","420.0381","2911833.0000","421.5434","421.7555","416.7698"
"2013/03/07","420.5816","2052201.0000","421.3212","422.6143","419.0581"
"2013/03/06","419.9674","2872395.0000","424.8395","426.3423","418.6691"
"2013/03/05","423.6165","4043572.0000","418.7298","424.3974","418.7146"
"2013/03/04","414.9786","2765170.0000","406.7932","415.6534","406.6416"
"2013/03/01","407.2428","2175125.0000","403.0046","407.7227","402.1711"
"2013/02/28","404.7221","2264972.0000","404.6716","407.6469","404.6362"
"2013/02/27","404.0048","2025716.0000","401.4892","406.5154","399.6252"
"2013/02/26","399.1301","2202194.0000","401.5902","402.0700","396.2357"
"2013/02/25","399.4534","2303464.0000","405.2778","408.3642","399.3120"
"2013/02/22","403.9694","2053709.0000","403.7421","404.7474","400.9840"
"2013/02/21","401.8579","3504108.0000","403.1056","406.8690","399.6807"
"2013/02/20","400.3071","2763911.0000","406.7932","408.6471","399.9707"
"2013/02/19","407.5762","2930859.0000","402.0903","407.6519","401.7316"
"2013/02/15","400.5243","2729417.0000","397.7511","400.7112","397.5844"
"2013/02/14","397.9633","1735119.0000","393.8766","398.4280","392.8865"
"2013/02/13","395.4577","1197970.0000","394.0787","396.7155","393.9979"
"2013/02/12","394.3666","1858945.0000","394.8970","398.0037","393.6948"
"2013/02/11","395.2355","2166856.0000","393.2048","395.5285","390.8559"
"2013/02/08","396.7257","3017515.0000","394.0787","397.3823","393.7908"
"2013/02/07","390.9569","2839906.0000","388.8100","393.4118","386.6884"
"2013/02/06","389.0474","2073310.0000","383.4403","390.4568","383.1524"
"2013/02/05","386.8097","1870516.0000","384.4809","389.5223","383.6399"
"2013/02/04","383.4151","3039252.0000","387.7947","389.2010","383.0362"
"2013/02/01","391.7904","3740977.0000","383.0009","392.2955","382.9503"
"2013/01/31","381.7329","1632827.0000","379.1163","382.7079","378.9850"
"2013/01/30","380.7934","1732972.0000","380.7479","384.3900","380.3286"
"2013/01/29","380.7176","1745448.0000","377.2170","382.3694","377.1109"
